zip,city,state,latitude,longitude
81050,LA JUNTA,CO,37.985790233,-103.5444392
81052,LAMAR,CO,38.084449188,-102.6189401
81054,LAS ANIMAS,CO,38.062056744,-103.2184211
81055,LA VETA,CO,37.455042335,-105.0773155
81057,MC CLAVE,CO,38.128867496,-102.8738107
81058,MANZANOLA,CO,38.096235939,-103.8691693
81059,MODEL,CO,37.480213681,-104.0133109
81062,OLNEY SPRINGS,CO,38.221098946,-103.9245163
81063,ORDWAY,CO,38.244826099,-103.7625472
81064,PRITCHETT,CO,37.266695618,-102.9613721
81067,ROCKY FORD,CO,38.04816154,-103.7205605
81069,RYE,CO,37.914189577,-104.9167448
81071,SHERIDAN LAKE,CO,38.446205773,-102.2531121
81073,SPRINGFIELD,CO,37.408572633,-102.627033
81076,SUGAR CITY,CO,38.260062784,-103.6477314
81081,TRINCHERA,CO,37.141282073,-104.1512316
81082,TRINIDAD,CO,37.170171706,-104.5130226
81084,TWO BUTTES,CO,37.3865416,-102.2800789
81089,WALSENBURG,CO,37.61825202,-104.8268334
81090,WALSH,CO,37.314955821,-102.2318809
81091,WESTON,CO,37.185018024,-104.8903326
81092,WILEY,CO,38.166221652,-102.7398171
81101,ALAMOSA,CO,37.472092285,-105.877139
81120,ANTONITO,CO,37.092751211,-106.1390504
81122,BAYFIELD,CO,37.294310499,-107.5941723
81123,BLANCA,CO,37.422594436,-105.550917
81125,CENTER,CO,37.764698718,-106.1153626
81130,CREEDE,CO,37.767094972,-107.0195073
81132,DEL NORTE,CO,37.682013384,-106.3653238
81133,FORT GARLAND,CO,37.465702709,-105.2550793
81136,HOOPER,CO,37.73131022,-105.9109607
81137,IGNACIO,CO,37.117087134,-107.6371605
81140,LA JARA,CO,37.280205098,-106.0147036
81143,MOFFAT,CO,38.101859319,-105.9522999
81144,MONTE VISTA,CO,37.578433332,-106.140759
81146,MOSCA,CO,37.640610182,-105.7666975
81147,PAGOSA SPRINGS,CO,37.252631233,-107.0837048
81149,SAGUACHE,CO,38.031752833,-106.1591726
81151,SANFORD,CO,37.245082036,-105.844755
81152,SAN LUIS,CO,37.092505294,-105.4931068
81154,SOUTH FORK,CO,37.682130909,-106.6201596
81155,VILLA GROVE,CO,38.216213548,-106.1484607
81201,SALIDA,CO,38.537805486,-106.0195035
81210,ALMONT,CO,38.749195303,-106.7708816
81211,BUENA VISTA,CO,38.847323172,-106.1613043
81212,CANON CITY,CO,38.449213945,-105.2339597
81220,CIMARRON,CO,38.355800585,-107.3767872
81222,COALDALE,CO,38.366662,-105.750758
81223,COTOPAXI,CO,38.348607493,-105.5271134
81224,CRESTED BUTTE,CO,38.836683093,-106.916281
81226,FLORENCE,CO,38.383635364,-105.1232867
81228,GRANITE,CO,38.974794455,-106.1784939
81230,GUNNISON,CO,38.552956278,-106.9398809
81233,HOWARD,CO,38.428878288,-105.8363112
81235,LAKE CITY,CO,37.8416865,-107.2973198
81236,NATHROP,CO,38.710584809,-106.1399388
81237,OHIO CITY,CO,38.573929877,-106.6086129
81239,PARLIN,CO,38.540618906,-106.6374553
81240,PENROSE,CO,38.433682887,-105.0111506
81243,POWDERHORN,CO,38.317981372,-107.2136547
81251,TWIN LAKES,CO,39.116659171,-106.3346668
81252,WESTCLIFFE,CO,38.131480997,-105.4000555
81253,WETMORE,CO,38.206627275,-105.1004525
81301,DURANGO,CO,37.321042871,-107.8469471
81303,DURANGO,CO,37.206030092,-107.8628015
81320,CAHONE,CO,37.732311025,-108.5282532
81321,CORTEZ,CO,37.353509367,-108.5920273
81323,DOLORES,CO,37.447556419,-108.5378985
81324,DOVE CREEK,CO,37.751021787,-108.8387031
81325,EGNAR,CO,37.958039194,-108.7887355
81326,HESPERUS,CO,37.182622845,-108.0940394
81327,LEWIS,CO,37.500888573,-108.6654099
81328,MANCOS,CO,37.369030419,-108.3444323
81331,PLEASANT VIEW,CO,37.5765934,-108.8108288
81335,YELLOW JACKET,CO,37.522109,-108.7496815
81401,MONTROSE,CO,38.481167815,-107.8587662
81403,MONTROSE,CO,38.443213081,-107.9015577
81410,AUSTIN,CO,38.796993555,-107.9777121
81411,BEDROCK,CO,38.3513526,-108.9400696
81413,CEDAREDGE,CO,38.908164627,-107.922906
81415,CRAWFORD,CO,38.690081737,-107.6257409
81416,DELTA,CO,38.731733523,-108.0529311
81418,ECKERT,CO,38.844820546,-107.9656296
81419,HOTCHKISS,CO,38.818825469,-107.7521194
81422,NATURITA,CO,38.406229,-108.878277
81424,NUCLA,CO,38.249459,-108.3901175
81425,OLATHE,CO,38.60358932,-108.0023346
81428,PAONIA,CO,38.861672907,-107.5949486
81431,REDVALE,CO,38.438471429,-107.9685643
81432,RIDGWAY,CO,38.160241167,-107.7637136
81434,SOMERSET,CO,39.021759083,-107.3555551
81435,TELLURIDE,CO,37.940948297,-107.8664964
81501,GRAND JUNCTION,CO,39.078255418,-108.5456359
81503,GRAND JUNCTION,CO,39.040452625,-108.5278926
81504,GRAND JUNCTION,CO,39.082038972,-108.4889407
81505,GRAND JUNCTION,CO,39.11025597,-108.5962839
81506,GRAND JUNCTION,CO,39.104803359,-108.5483206
81507,GRAND JUNCTION,CO,39.075095188,-108.6369395
81520,CLIFTON,CO,39.07997731,-108.4493469
81521,FRUITA,CO,39.164326441,-108.7214385
81522,GATEWAY,CO,38.723044909,-108.9021574
81524,LOMA,CO,39.218895338,-108.7994337
81525,MACK,CO,39.24731082,-108.8825326
81526,PALISADE,CO,39.098751655,-108.3698002
81527,WHITEWATER,CO,38.94638132,-108.4192238
81601,GLENWOOD SPRINGS,CO,39.524074519,-107.3212149
81610,DINOSAUR,CO,40.355157362,-108.6749564
81611,ASPEN,CO,39.199575251,-106.8335711
81620,AVON,CO,39.6388,-106.521549
81621,BASALT,CO,39.371521593,-107.0497089
81623,CARBONDALE,CO,39.377700791,-107.1814959
81624,COLLBRAN,CO,39.231686712,-107.946342
81625,CRAIG,CO,40.522285975,-107.5631221
81630,DE BEQUE,CO,39.31621049,-108.2363428
81631,EAGLE,CO,39.639097,-106.830251
81632,EDWARDS,CO,39.638390993,-106.6216943
81633,DINOSAUR,CO,40.510141,-108.541636
81635,PARACHUTE,CO,39.438639113,-108.0384128
81637,GYPSUM,CO,39.678255612,-106.9856628
81638,HAMILTON,CO,40.422602333,-107.6088924
81639,HAYDEN,CO,40.513690203,-107.268306
81640,MAYBELL,CO,40.617425588,-108.4892382
81641,MEEKER,CO,40.036373784,-107.8794404
81642,MEREDITH,CO,39.330399022,-106.6794154
81647,NEW CASTLE,CO,39.573811512,-107.5350365
81648,RANGELY,CO,40.085161386,-108.8067929
81650,RIFLE,CO,39.544880284,-107.7804237
81652,SILT,CO,39.544503562,-107.6539793
81653,SLATER,CO,40.6117,-107.6596
81654,SNOWMASS,CO,39.305705406,-106.9846062
81657,VAIL,CO,39.635659555,-106.3680235
82001,CHEYENNE,WY,41.144290391,-104.7838059
82007,CHEYENNE,WY,41.106592144,-104.7990448
82009,CHEYENNE,WY,41.187451169,-104.809055
82050,ALBIN,WY,41.408583596,-104.2297995
82051,BOSLER,WY,41.634489763,-105.6799992
82052,BUFORD,WY,41.115925714,-105.4455878
82053,BURNS,WY,41.173268723,-104.4245586
82054,CARPENTER,WY,41.081910613,-104.4128963
82058,GARRETT,WY,41.95966713,-105.6300562
82059,GRANITE CANON,WY,41.057270371,-105.1942389
82063,JELM,WY,41.095892115,-105.8878757
82070,LARAMIE,WY,41.292454182,-105.6135018
82072,LARAMIE,WY,41.325912267,-105.5772738
82081,MERIDEN,WY,41.512536367,-104.3854048
82082,PINE BLUFFS,WY,41.210688421,-104.1471276
82083,ROCK RIVER,WY,41.636225622,-106.2437844
82084,TIE SIDING,WY,41.096793578,-105.6064868
82190,YELLOWSTONE NATIONAL PARK,WY,44.720655059,-110.3905198
82201,WHEATLAND,WY,42.048481523,-104.9805053
82210,CHUGWATER,WY,41.774654148,-104.7959484
82212,FORT LARAMIE,WY,42.279945317,-104.4528335
82213,GLENDO,WY,42.455318551,-104.9721795
82214,GUERNSEY,WY,42.295755444,-104.872605
82215,HARTVILLE,WY,42.313305667,-104.7308246
82217,HAWK SPRINGS,WY,41.874000438,-104.4034801
82219,JAY EM,WY,42.367592833,-104.3481585
82221,LAGRANGE,WY,41.686970685,-104.3161151
82222,LANCE CREEK,WY,43.142250333,-104.6321978
82223,LINGLE,WY,42.128903946,-104.3765083
82224,LOST SPRINGS,WY,42.972433364,-104.9897155
82225,LUSK,WY,42.890514383,-104.3322134
82227,MANVILLE,WY,42.747582525,-104.7518848
82229,SHAWNEE,WY,42.779413909,-105.0279464
82240,TORRINGTON,WY,42.064248242,-104.1881227
82242,VAN TASSELL,WY,42.8020944,-104.1426186
82243,VETERAN,WY,41.975536045,-104.382236
82244,YODER,WY,41.874892575,-104.3407425
82301,RAWLINS,WY,41.796679353,-107.237824
82321,BAGGS,WY,41.3961,-107.5739
82323,DIXON,WY,41.302567,-107.5799733
82325,ENCAMPMENT,WY,41.189397231,-106.6350241
82327,HANNA,WY,42.1364,-106.4779
82329,MEDICINE BOW,WY,41.926913706,-105.8288867
82331,SARATOGA,WY,41.4823,-106.7986
82332,SAVERY,WY,41.365945923,-107.5572655
82334,SINCLAIR,WY,42.0924,-107.1912
82401,WORLAND,WY,44.013290426,-107.957243
82410,BASIN,WY,44.368258803,-108.088791
82411,BURLINGTON,WY,44.429088757,-108.428906
82414,CODY,WY,44.517098733,-109.086185
82421,DEAVER,WY,44.902472108,-108.597349
82426,GREYBULL,WY,44.493325066,-108.0557683
82428,HYATTVILLE,WY,44.253851,-107.630385
82430,KIRBY,WY,43.772852182,-108.1365188
82431,LOVELL,WY,44.832780345,-108.3899441
82432,MANDERSON,WY,44.25637019,-107.8972993
82433,MEETEETSE,WY,44.154454714,-108.9270916
82434,OTTO,WY,44.399646455,-108.279
82435,POWELL,WY,44.760016318,-108.7994646
82441,SHELL,WY,44.586375306,-107.8003231
82442,TEN SLEEP,WY,43.951005335,-107.354346
82443,THERMOPOLIS,WY,43.657632761,-108.234978
82501,RIVERTON,WY,43.049218086,-108.4093376
82510,ARAPAHOE,WY,42.990272586,-108.5629983
82512,CROWHEART,WY,43.34837551,-109.2431084
82513,DUBOIS,WY,43.544267346,-109.6974158
82514,FORT WASHAKIE,WY,42.9989455,-108.8562843
82516,KINNEAR,WY,43.19170564,-108.7935467
82520,LANDER,WY,42.827062227,-108.7350164
82523,PAVILLION,WY,43.243287332,-108.6412651
82601,CASPER,WY,42.846241701,-106.32375
82604,CASPER,WY,42.824193873,-106.3955644
82609,CASPER,WY,42.837855572,-106.276679
82615,SHIRLEY BASIN,WY,42.1364,-106.4779
82620,ALCOVA,WY,42.685700929,-107.0453849
82630,ARMINTO,WY,43.1253235,-107.1870078
82633,DOUGLAS,WY,42.755071898,-105.3853108
82636,EVANSVILLE,WY,42.888919392,-106.2069357
82637,GLENROCK,WY,42.879964538,-105.8310917
82638,HILAND,WY,43.045982286,-107.1842354
82639,KAYCEE,WY,43.723311018,-106.5997208
82642,LYSITE,WY,43.316600857,-107.7170965
82643,MIDWEST,WY,43.1697,-106.2068
82646,NATRONA,WY,42.960443935,-106.8946172
82649,SHOSHONI,WY,43.201661772,-108.2474044
82701,NEWCASTLE,WY,43.847053188,-104.2263824
82710,ALADDIN,WY,44.69367092,-104.2306938
82711,ALVA,WY,44.76354076,-104.5337934
82712,BEULAH,WY,44.519872375,-104.1630377
82714,DEVILS TOWER,WY,44.542081762,-104.6815469
82715,FOUR CORNERS,WY,44.166459,-104.193285
82716,GILLETTE,WY,44.306853819,-105.5049632
82718,GILLETTE,WY,44.247994087,-105.5034044
82720,HULETT,WY,44.756379014,-104.6613514
82721,MOORCROFT,WY,44.379207449,-104.8383648
82723,OSAGE,WY,44.110824267,-104.3579675
82725,RECLUSE,WY,44.837880146,-105.7339966
82727,ROZET,WY,44.334032984,-105.2513072
82729,SUNDANCE,WY,44.393196512,-104.33915
82730,UPTON,WY,44.109125966,-104.6547159
82731,WESTON,WY,44.792653458,-105.3201579
82801,SHERIDAN,WY,44.783646939,-106.9647411
82831,ARVADA,WY,44.68020278,-106.0660661
82832,BANNER,WY,44.587240154,-106.8067725
82834,BUFFALO,WY,44.346259834,-106.7058877
82835,CLEARMONT,WY,44.639471484,-106.4558488
82836,DAYTON,WY,44.8626162,-107.2590304
82838,PARKMAN,WY,44.950023215,-107.3621017
82839,RANCHESTER,WY,44.902124841,-107.1427833
82844,WOLF,WY,44.811514727,-107.2050602
82845,WYARNO,WY,44.712041149,-106.7032956
82901,ROCK SPRINGS,WY,41.595401737,-109.239278
82922,BONDURANT,WY,43.177504714,-110.1482946
82923,BOULDER,WY,42.685800226,-109.5496494
82925,CORA,WY,43.160232014,-109.9999201
82930,EVANSTON,WY,41.259164171,-110.9661027
82932,FARSON,WY,42.049451955,-109.4392344
82933,FORT BRIDGER,WY,41.268857848,-110.3997956
82934,GRANGER,WY,41.7262,-109.6914
82935,GREEN RIVER,WY,41.51149257,-109.4675289
82936,LONETREE,WY,41.262293862,-110.157866
82937,LYMAN,WY,41.335618154,-110.3201073
82941,PINEDALE,WY,42.912211962,-109.9228448
82943,RELIANCE,WY,41.669279059,-109.1926201
83001,JACKSON,WY,43.456337429,-110.775116
83012,MOOSE,WY,43.764205,-110.567001
83014,WILSON,WY,43.51925343,-110.8481005
83101,KEMMERER,WY,41.797773749,-110.5430617
83110,AFTON,WY,42.711501417,-110.950634
83111,AUBURN,WY,42.802116221,-111.002283
83112,BEDFORD,WY,42.86865466,-110.9216373
83113,BIG PINEY,WY,42.596856094,-110.1160997
83114,COKEVILLE,WY,42.153057357,-110.9251375
83115,DANIEL,WY,42.949769862,-110.2634388
83118,ETNA,WY,43.056146875,-111.0093923
83120,FREEDOM,WY,43.007155845,-111.0290383
83122,GROVER,WY,42.798437897,-110.9531853
83126,SMOOT,WY,42.589688392,-110.9114709
83127,THAYNE,WY,42.969447354,-110.9660262
83128,ALPINE,WY,42.852208343,-110.8486587
83201,POCATELLO,ID,42.888462137,-112.4377392
83202,POCATELLO,ID,42.930782779,-112.4647238
83204,POCATELLO,ID,42.847942317,-112.4449502
83210,ABERDEEN,ID,42.969067594,-112.8309421
83211,AMERICAN FALLS,ID,42.781080796,-112.8633888
83212,ARBON,ID,42.556071082,-112.5968615
83213,ARCO,ID,43.637112811,-113.3058973
83214,ARIMO,ID,42.557610175,-112.2411915
83215,ATOMIC CITY,ID,43.325409118,-112.8035126
83217,BANCROFT,ID,42.751168994,-111.8928152
83220,BERN,ID,42.341609132,-111.3842708
83221,BLACKFOOT,ID,43.203277371,-112.368848
83226,CHALLIS,ID,44.493706766,-114.1791627
83227,CLAYTON,ID,44.3156242,-114.6238574
83228,CLIFTON,ID,42.209259145,-112.0074566
83229,COBALT,ID,45.1409,-114.3898
83232,DAYTON,ID,42.12832686,-111.9822928
83234,DOWNEY,ID,42.444345221,-112.1452976
83235,ELLIS,ID,44.651319038,-114.0408982
83236,FIRTH,ID,43.297364896,-112.179729
83237,FRANKLIN,ID,42.02897948,-111.780949
83238,GENEVA,ID,42.293750947,-111.0651729
83241,GRACE,ID,42.54191506,-111.7377948
83243,HOLBROOK,ID,42.206519042,-112.658763
83244,HOWE,ID,43.803931316,-112.9854687
83245,INKOM,ID,42.797003184,-112.2407259
83246,LAVA HOT SPRINGS,ID,42.61666018,-112.0381456
83250,MCCAMMON,ID,42.661512203,-112.2094768
83251,MACKAY,ID,43.944129769,-113.6911767
83252,MALAD CITY,ID,42.185334506,-112.2945769
83253,MAY,ID,44.610708385,-113.9020964
83254,MONTPELIER,ID,42.3251517,-111.3184075
83255,MOORE,ID,43.740339338,-113.4052143
83262,PINGREE,ID,43.126186115,-112.5823546
83263,PRESTON,ID,42.106586393,-111.8533869
83271,ROCKLAND,ID,42.480458094,-112.834701
83272,SAINT CHARLES,ID,42.081004667,-111.3886017
83274,SHELLEY,ID,43.377665009,-112.1163187
83276,SODA SPRINGS,ID,42.654475874,-111.5927463
83277,SPRINGFIELD,ID,43.06319686,-112.6957647
83278,STANLEY,ID,44.289847729,-114.7769981
83283,THATCHER,ID,42.346789974,-111.7170561
83285,WAYAN,ID,43.034454023,-111.3723141
83286,WESTON,ID,42.050920676,-111.9742019
83287,FISH HAVEN,ID,42.028226894,-111.4176009
83301,TWIN FALLS,ID,42.561701764,-114.47011
83302,ROGERSON,ID,42.385395724,-114.7850535
83311,ALBION,ID,42.373757627,-113.5907385
83313,BELLEVUE,ID,43.435869018,-114.2466259
83314,BLISS,ID,42.907423163,-114.9156624
83316,BUHL,ID,42.600312865,-114.7720823
83318,BURLEY,ID,42.520129648,-113.7885792
83320,CAREY,ID,43.305563197,-113.9311654
83321,CASTLEFORD,ID,42.4955935,-114.8904699
83322,CORRAL,ID,43.479193045,-114.8634538
83323,DECLO,ID,42.524391392,-113.5531165
83324,DIETRICH,ID,42.899488032,-114.2630239
83325,EDEN,ID,42.587617834,-114.2352542
83327,FAIRFIELD,ID,43.371734794,-114.6942233
83328,FILER,ID,42.570233111,-114.6084614
83330,GOODING,ID,42.939129224,-114.7162979
83332,HAGERMAN,ID,42.807142557,-114.8843575
83333,HAILEY,ID,43.529995607,-114.3073461
83334,HANSEN,ID,42.508159765,-114.2964524
83335,HAZELTON,ID,42.584724064,-114.1018481
83336,HEYBURN,ID,42.55921364,-113.7687804
83337,HILL CITY,ID,42.965670833,-114.7084458
83338,JEROME,ID,42.713540284,-114.5123649
83340,KETCHUM,ID,43.805485795,-114.4215971
83341,KIMBERLY,ID,42.53101693,-114.3683934
83342,MALTA,ID,42.248308753,-113.3669561
83344,MURTAUGH,ID,42.474729325,-114.1281372
83346,OAKLEY,ID,42.257623816,-113.8890253
83347,PAUL,ID,42.638046528,-113.8177868
83348,PICABO,ID,43.2918035,-114.01397
83349,RICHFIELD,ID,43.062504109,-114.1612812
83350,RUPERT,ID,42.629576277,-113.6612103
83352,SHOSHONE,ID,42.983773905,-114.4109096
83353,SUN VALLEY,ID,43.689174,-114.35271
83355,WENDELL,ID,42.765098885,-114.7141433
83401,IDAHO FALLS,ID,43.5185087,-111.9804885
83402,IDAHO FALLS,ID,43.492239605,-112.0680647
83404,IDAHO FALLS,ID,43.469569246,-112.0132171
83406,IDAHO FALLS,ID,43.46936094,-111.9578089
83414,ALTA,WY,43.76731765,-111.0250062
83420,ASHTON,ID,44.067153095,-111.4019638
83422,DRIGGS,ID,43.730129917,-111.1030104
83423,DUBOIS,ID,44.249209821,-112.3253261
83424,FELT,ID,43.889432286,-111.1730121
83425,HAMER,ID,43.917006423,-112.2391608
83427,IONA,ID,43.520575575,-111.9284767
83428,IRWIN,ID,43.353647286,-111.2542621
83429,ISLAND PARK,ID,44.51206531,-111.3909967
83431,LEWISVILLE,ID,43.692084259,-112.0188553
83434,MENAN,ID,43.735919354,-111.9964095
83435,MONTEVIEW,ID,43.964394091,-112.5377414
83436,NEWDALE,ID,43.844120595,-111.5281341
83440,REXBURG,ID,43.817745627,-111.7996835
83442,RIGBY,ID,43.666729639,-111.9027152
83443,RIRIE,ID,43.60340081,-111.685615
83444,ROBERTS,ID,43.710075186,-112.1405054
83445,SAINT ANTHONY,ID,43.958428365,-111.6931806
83446,SPENCER,ID,44.361080313,-112.1863958
83448,SUGAR CITY,ID,43.867441274,-111.73283
83449,SWAN VALLEY,ID,43.427204625,-111.3562449
83450,TERRETON,ID,43.846843739,-112.4273158
83451,TETON,ID,43.89796481,-111.6528816
83452,TETONIA,ID,43.808008369,-111.1445469
83455,VICTOR,ID,43.619663307,-111.1141588
83462,CARMEN,ID,45.304799982,-113.8923327
83463,GIBBONSVILLE,ID,45.511906,-113.9733616
83464,LEADORE,ID,44.691165592,-113.4319304
83466,NORTH FORK,ID,45.391202057,-114.0345923
83467,SALMON,ID,45.134780953,-113.8868219
83469,SHOUP,ID,45.295826821,-114.4484365
83501,LEWISTON,ID,46.388232688,-116.9865899
83520,AHSAHKA,ID,46.51348722,-116.3405522
83522,COTTONWOOD,ID,46.03940337,-116.3769472
83523,CRAIGMONT,ID,46.252747016,-116.4532001
83524,CULDESAC,ID,46.388124343,-116.6641695
83525,ELK CITY,ID,45.605844268,-115.4072612
83526,FERDINAND,ID,46.129865333,-116.4068417
83530,GRANGEVILLE,ID,45.926287045,-116.124329
83533,GREENCREEK,ID,46.1121092,-116.2539065
83535,JULIAETTA,ID,46.549150422,-116.7205864
83536,KAMIAH,ID,46.223613501,-116.0087427
83537,KENDRICK,ID,46.623120535,-116.566052
83539,KOOSKIA,ID,46.107295502,-115.8674575
83540,LAPWAI,ID,46.387330009,-116.7988498
83541,LENORE,ID,46.513465503,-116.4680485
83542,LUCILE,ID,45.57204232,-116.2870332
83543,NEZPERCE,ID,46.264836934,-116.2405225
83544,OROFINO,ID,46.491748378,-116.2212771
83545,PECK,ID,46.462699871,-116.4138253
83546,PIERCE,ID,46.515086538,-115.7781402
83547,POLLOCK,ID,45.2936935,-116.3410334
83548,REUBENS,ID,46.342002725,-116.5269537
83549,RIGGINS,ID,45.378439964,-116.3420416
83552,STITES,ID,46.012837451,-115.9235119
83553,WEIPPE,ID,46.381127742,-115.9297291
83554,WHITE BIRD,ID,45.707493004,-116.2998405
83555,WINCHESTER,ID,46.195912857,-116.6449253
83602,BANKS,ID,44.06544025,-116.1256036
83604,BRUNEAU,ID,42.824819293,-115.9105567
83605,CALDWELL,ID,43.656376016,-116.6696947
83607,CALDWELL,ID,43.646730305,-116.6941199
83610,CAMBRIDGE,ID,44.588420502,-116.6668596
83611,CASCADE,ID,44.45021937,-116.0160492
83612,COUNCIL,ID,44.779303407,-116.4686988
83615,DONNELLY,ID,44.712990656,-116.0860092
83616,EAGLE,ID,43.697872314,-116.3728116
83617,EMMETT,ID,43.879138957,-116.509463
83619,FRUITLAND,ID,44.009055999,-116.9196305
83622,GARDEN VALLEY,ID,44.138269592,-115.9728909
83623,GLENNS FERRY,ID,42.973967736,-115.3104999
83624,GRAND VIEW,ID,43.004967982,-116.1413079
83626,GREENLEAF,ID,43.672575638,-116.820172
83627,HAMMETT,ID,42.943938524,-115.4771112
83628,HOMEDALE,ID,43.610310641,-116.9468379
83629,HORSESHOE BEND,ID,43.924149145,-116.2009006
83631,IDAHO CITY,ID,43.882038506,-115.8960329
83632,INDIAN VALLEY,ID,44.561562557,-116.4431875
83633,KING HILL,ID,43.032801766,-115.232734
83634,KUNA,ID,43.496964652,-116.4119261
83636,LETHA,ID,43.894906841,-116.6479604
83637,LOWMAN,ID,44.105190245,-115.4542104
83638,MCCALL,ID,44.871934866,-116.0908449
83639,MARSING,ID,43.537564667,-116.8249438
83641,MELBA,ID,43.374102595,-116.5862329
83642,MERIDIAN,ID,43.589062799,-116.389675
83643,MESA,ID,44.626740103,-116.447479
83644,MIDDLETON,ID,43.718482848,-116.610855
83645,MIDVALE,ID,44.445891566,-116.6687541
83646,MERIDIAN,ID,43.640906489,-116.4073911
83647,MOUNTAIN HOME,ID,43.14982621,-115.6906568
83648,MOUNTAIN HOME AFB,ID,43.055817833,-115.8476813
83650,MURPHY,ID,43.138013657,-116.5057889
83651,NAMPA,ID,43.586682726,-116.5981201
83654,NEW MEADOWS,ID,45.061653448,-116.2739037
83655,NEW PLYMOUTH,ID,43.952661621,-116.8034685
83657,OLA,ID,44.2127875,-116.2977535
83660,PARMA,ID,43.7976478,-116.9420706
83661,PAYETTE,ID,44.079313304,-116.9206943
83666,PLACERVILLE,ID,43.9366802,-115.9803366
83669,STAR,ID,43.705281501,-116.4925991
83670,SWEET,ID,44.018517157,-116.315051
83672,WEISER,ID,44.255804592,-116.9671934
83676,WILDER,ID,43.655529178,-116.9137658
83677,YELLOW PINE,ID,44.953289,-115.562846
83686,NAMPA,ID,43.545188159,-116.5702528
83687,NAMPA,ID,43.604840742,-116.5443597
83702,BOISE,ID,43.629325089,-116.2063295
83703,BOISE,ID,43.653602625,-116.245483
83704,BOISE,ID,43.627476866,-116.2857299
83705,BOISE,ID,43.588056224,-116.2275237
83706,BOISE,ID,43.589874884,-116.1911478
83709,BOISE,ID,43.567599875,-116.3029831
83712,BOISE,ID,43.605046524,-116.1732753
83713,BOISE,ID,43.638173034,-116.3331953
83714,GARDEN CITY,ID,43.680878488,-116.2764832
83716,BOISE,ID,43.569151152,-116.1060227
83801,ATHOL,ID,47.940881935,-116.7027739
83802,AVERY,ID,47.244526769,-115.8468301
83803,BAYVIEW,ID,47.977700849,-116.5444237
83804,BLANCHARD,ID,48.025396591,-116.9915954
83805,BONNERS FERRY,ID,48.735354211,-116.3111956
83808,CALDER,ID,47.242642622,-115.8322923
83809,CAREYWOOD,ID,48.054706759,-116.5916243
83810,CATALDO,ID,47.549879208,-116.4405864
83811,CLARK FORK,ID,48.134003944,-116.1457157
83812,CLARKIA,ID,47.008605158,-116.2651864
83813,COCOLALLA,ID,48.116813536,-116.6259936
83814,COEUR D ALENE,ID,47.67133686,-116.7917686
83815,COEUR D ALENE,ID,47.722176348,-116.7996347
83821,COOLIN,ID,48.603637963,-116.8426478
83822,OLDTOWN,ID,48.160762878,-117.0160572
83823,DEARY,ID,46.789961799,-116.5641168
83824,DESMET,ID,47.106813514,-116.917475
83827,ELK RIVER,ID,46.7463,-116.151
83830,FERNWOOD,ID,47.099540978,-116.3760814
83832,GENESEE,ID,46.559290664,-116.9260911
83833,HARRISON,ID,47.562050833,-116.7555351
83834,HARVARD,ID,46.935695141,-116.7025044
83835,HAYDEN,ID,47.768468538,-116.779259
83836,HOPE,ID,48.238861968,-116.2948443
83837,KELLOGG,ID,47.536142587,-116.1154248
83839,KINGSTON,ID,47.579300532,-116.2348188
83842,MEDIMONT,ID,47.463864638,-116.5843895
83843,MOSCOW,ID,46.731027265,-116.9896915
83845,MOYIE SPRINGS,ID,48.726156984,-116.1641428
83846,MULLAN,ID,47.469387547,-115.7937099
83847,NAPLES,ID,48.588150833,-116.4066699
83848,NORDMAN,ID,48.63727894,-116.8804837
83850,PINEHURST,ID,47.520457458,-116.237218
83851,PLUMMER,ID,47.318996613,-116.8885314
83852,PONDERAY,ID,48.300898243,-116.5337648
83854,POST FALLS,ID,47.72271589,-116.9393781
83855,POTLATCH,ID,46.942689386,-116.912387
83856,PRIEST RIVER,ID,48.242018582,-116.8879506
83857,PRINCETON,ID,46.900864507,-116.7988575
83858,RATHDRUM,ID,47.819560545,-116.873104
83860,SAGLE,ID,48.204292636,-116.5561907
83861,SAINT MARIES,ID,47.300007475,-116.5969083
83864,SANDPOINT,ID,48.313668354,-116.535628
83868,SMELTERVILLE,ID,47.534764775,-116.1998323
83869,SPIRIT LAKE,ID,47.976351344,-116.8469963
83870,TENSED,ID,47.13567642,-116.8405928
83871,TROY,ID,46.742714507,-116.7505051
83872,VIOLA,ID,46.856397457,-116.9850685
83873,WALLACE,ID,47.4953618,-115.9208527
83874,MURRAY,ID,47.643107778,-115.8944142
83876,WORLEY,ID,47.455695582,-116.8850763
84001,ALTAMONT,UT,40.3621,-110.2533
84002,ALTONAH,UT,40.364048311,-110.2593588
84003,AMERICAN FORK,UT,40.391977612,-111.7968527
84004,ALPINE,UT,40.454906565,-111.7725098
84005,EAGLE MOUNTAIN,UT,40.345640445,-111.9888309
84006,BINGHAM CANYON,UT,40.564466272,-112.0984521
84007,BLUEBELL,UT,40.3621,-110.2533
84008,BONANZA,UT,39.8653,-109.5136
84009,SOUTH JORDAN,UT,40.554758403,-112.0064959
84010,BOUNTIFUL,UT,40.877299641,-111.8758325
84013,CEDAR VALLEY,UT,40.196080825,-112.0688254
84014,CENTERVILLE,UT,40.92537055,-111.8806145
84015,CLEARFIELD,UT,41.118659867,-112.0418718
84017,COALVILLE,UT,40.854385999,-111.4083981
84018,CROYDON,UT,41.093868952,-111.494661
